ECODISTRIC,PROVINCE,YEAR,ANCOARSE,ANMED,ANFINE,PERCOARSE,PERMED,PERFINE,PERCAC,PERCAM,PERCAF,PERCPC,PERCPM,PERCPF
796,SK,1990,17852.013,62666.985,0,4434.41,4896.569,0,22,78,0,48,52,0
797,AB,1990,2178.4,18582.5,70.5,544.6,5337.955,31,10,89,0,9,90,1
798,AB,1990,39199.4,368481.95,34089.25,15236.7,118778.94,12509.96,9,83,8,10,81,9
799,AB,1990,0,60687,0,0,68763,0,0,100,0,0,100,0
800,AB,1990,0,80600.2,78240,0,55104.57,40477.14,0,51,49,0,58,42
801,AB,1990,0,41334.75,3176.25,0,42299.9,3920.1,0,93,7,0,92,8
802,AB,1990,0,68742.45,0,737.64,42481.2,0,0,100,0,2,98,0
803,SK,1990,7518.698,112437.719,58285.589,1120.565,6127.071,2567.362,4,63,33,11,62,26
804,AB,1990,17543.07,46339.48,0,5857.04,10306.06,0,27,73,0,36,64,0
805,AB,1990,5126.079,7726.517,4379.404,684.079,810.519,459.402,30,45,25,35,41,24
805,SK,1990,5280.009,47226.136,26551.86,479.624,3054.618,1510.759,7,60,34,10,61,30
806,AB,1990,2579.6,87183.22,641.55,1194.1,45383.17,262.85,3,96,1,3,97,1
807,SK,1990,0,71324.168,9409.833,0,2899.95,312.051,0,88,12,0,90,10
808,SK,1990,3555.422,117263.485,452845.094,143.888,5417.746,17002.363,1,20,79,1,24,75
809,AB,1990,5973.555,120496.145,0,1000.8,17562.25,0,5,95,0,5,95,0
809,SK,1990,4433.071,112638.645,28285.282,406.106,6839.675,539.221,3,77,19,5,88,7
810,SK,1990,0,106571,0,0,6945.999,0,0,100,0,0,100,0
811,AB,1990,4626.6,4810.238,34049.062,660.6,623.22,3767.08,11,11,78,13,12,75
811,SK,1990,0,376.092,1002.909,0,39.819,106.182,0,27,73,0,27,73
812,AB,1990,29771.2,20352.09,21787.05,26285.925,19627.325,14872.25,41,28,30,43,32,24
813,SK,1990,3733.005,91747.128,42097.867,555.5,9503.625,3349.872,3,67,31,4,71,25
814,AB,1990,1570.5,14178.1,0,586.8,4727.61,0,10,90,0,11,89,0
815,AB,1990,22306.999,18380.973,0,9206.001,6968.675,0,55,45,0,57,43,0
815,SK,1990,23288.278,8748.72,0,1210.097,804.306,0,73,27,0,60,40,0
816,SK,1990,57896.776,373564.467,28608.756,15157.209,32290.301,900.358,13,81,6,31,67,2
817,SK,1990,0,94339.422,3698.579,0,3556.799,172.2,0,96,4,0,95,5
818,AB,1990,0,32275.1,0,0,16601.45,0,0,100,0,0,100,0
819,SK,1990,24080.03,6872.972,0,2599.55,735.45,0,78,22,0,78,22,0
820,SK,1990,739.92,188376.911,749.169,0,21859.301,77.7,0,99,0,0,100,0
821,AB,1990,2020.286,92608.812,754.086,589.153,15514.194,388.585,2,97,1,4,94,2
821,SK,1990,936.744,177762.254,0,728.083,24998.918,0,1,99,0,3,97,0
822,SK,1990,6747.033,160220.048,1725.916,831.316,20155.969,479.029,4,95,1,4,94,2
823,AB,1990,24884.144,122656.355,0,6242.022,27974.978,0,17,83,0,18,82,0
824,SK,1990,26400.739,75492.953,1387.309,4657.969,13772.031,0,26,73,1,25,75,0
825,SK,1990,677.652,509435.351,0,685.819,36946.18,0,0,100,0,2,98,0
826,SK,1990,20559.598,690625.857,98863.989,4280.05,53168.154,1453.466,3,85,12,7,90,2
827,SK,1990,33311.164,14093.065,2148.771,16108.043,5892.52,912.437,67,28,4,70,26,4
828,AB,1990,19303.387,583514.818,0,2633.749,70256.601,0,3,97,0,4,96,0
829,AB,1990,20765.45,10298.35,0,7026.7,3326.3,0,67,33,0,68,32,0
830,SK,1990,18955.744,299836.991,41455.267,2057.022,22429.556,2169.452,5,83,12,8,84,8
831,SK,1990,6703.008,149643.204,1345.788,433.566,9926.435,0,4,95,1,4,96,0
832,SK,1990,18030.09,325216.462,1224.446,2868.141,46135.478,391.385,5,94,0,6,93,1
833,AB,1990,96,19592.6,28.8,27.5,4101.2,8.25,0,99,0,1,99,0
833,SK,1990,0,39860.119,27060.882,0,15493.471,8954.529,0,60,40,0,63,37
834,SK,1990,0,66356.988,165451.011,0,4518.39,15248.61,0,29,71,0,23,77
835,SK,1990,0,6353.129,15529.871,0,1530,3740,0,29,71,0,29,71
836,AB,1990,0,9462,0,0,1308,0,0,100,0,0,100,0
837,AB,1990,0,23987,0,0,6218,0,0,100,0,0,100,0
837,SK,1990,0,14834.028,3323.973,0,8754.754,1254.243,0,82,18,0,87,13
838,AB,1990,992.4,4000.601,0,652.8,1639.201,0,20,80,0,28,72,0
838,SK,1990,0,59939.101,2755.246,0,14135.796,1386.272,0,96,4,0,91,9
839,MB,1990,8919.485,78542.288,9596.227,1994.333,24533.907,3057.761,9,81,10,7,83,10
840,MB,1990,46708.446,11208.713,12846.842,24469.072,13641.375,6352.555,66,16,18,55,31,14
841,MB,1990,19547.503,20291.997,0,1760.564,51088.435,0,49,51,0,3,97,0
843,MB,1990,16468.255,10064.744,0,15295.318,7064.681,0,62,38,0,68,32,0
844,MB,1990,9687.948,38612.22,5764.832,9225.392,30779.167,4524.443,18,71,11,21,69,10
846,MB,1990,0,18033.005,0,0,37315.998,0,0,100,0,0,100,0
847,MB,1990,0,28882.8,20654.9,0,11859.25,4640.75,0,58,42,0,72,28
848,MB,1990,923.684,8558.066,0,638,6519,0,10,90,0,9,91,0
849,MB,1990,11978.834,42253.776,650277.385,3856.451,18258.887,80895.664,2,6,92,4,18,79
850,MB,1990,124952.857,30397.143,0,67963.594,8193.408,0,80,20,0,89,11,0
851,MB,1990,0,43832.542,34425.458,0,6963.267,6161.732,0,56,44,0,53,47
852,MB,1990,42285.812,98082.338,115980.85,8802.994,7958.653,9222.35,16,38,45,34,31,35
853,MB,1990,0,18465.169,34011.832,0,543.994,1002.007,0,35,65,0,35,65
854,MB,1990,5848.75,74122.25,0,1884,20068.997,0,7,93,0,9,91,0
855,MB,1990,0,11192,0,0,4945,0,0,100,0,0,100,0
940,BC,1990,92,23,0,439,97,0,80,20,0,82,18,0
943,BC,1990,0,1,0,0,5,0,0,100,0,0,100,0
944,BC,1990,130.174,15.526,0.3,900.661,125.139,4.2,89,11,0,87,12,0
950,BC,1990,37.706,463.759,0,210.899,1971.102,0,8,92,0,10,90,0
955,BC,1990,39.358,13.143,137.4,278,97,446,21,7,72,34,12,54
956,BC,1990,552.111,433.617,369.782,4808.151,4509.933,1838.915,41,32,27,43,40,16
957,BC,1990,69.104,62.739,0,364.629,224.367,0,52,48,0,62,38,0
958,BC,1990,14.751,4.249,0,37.609,16.392,0,78,22,0,70,30,0
959,BC,1990,3074.945,17144.878,363.717,5930.069,32031.715,1072.47,15,83,2,15,82,3
960,BC,1990,12,0,0,48,0,0,100,0,0,100,0,0
962,BC,1990,0,19,0,0,89,0,0,100,0,0,100,0
969,BC,1990,0,90.49,0,0,207,0,0,100,0,0,100,0
971,BC,1990,45.6,3.4,0,409.45,27.549,0,93,7,0,94,6,0
972,BC,1990,2289.581,1228.751,2352.474,20799.908,10647.377,18857.714,39,21,40,41,21,37
974,BC,1990,214.213,72.667,79.12,2104.643,665.317,823.04,59,20,22,59,19,23
975,BC,1990,17,0,0,661,0,0,100,0,0,100,0,0
976,BC,1990,347.202,540.363,0,4217.135,7630.864,0,39,61,0,36,64,0
977,BC,1990,262.97,458.472,0,6331.311,7806.689,0,36,64,0,45,55,0
978,BC,1990,439.513,1027.795,0,5019.01,11919.993,0,30,70,0,30,70,0
979,BC,1990,2644.12,7784.883,0,19691.099,50946.901,0,25,75,0,28,72,0
980,BC,1990,24,6.4,1.6,192,51.2,12.8,75,20,5,75,20,5
981,BC,1990,0,40,17,0,416,167,0,70,30,0,71,29
982,BC,1990,1721.091,1604.735,2079.383,17730.075,18518.839,25083.088,32,30,38,29,30,41
987,BC,1990,6,8,0,106,121,0,43,57,0,47,53,0
988,BC,1990,291.43,172.57,0,1029.255,575.745,0,63,37,0,64,36,0
990,BC,1990,127.041,22.953,0,813.234,83.764,0,85,15,0,91,9,0
991,BC,1990,136.896,2815.132,506.921,382.939,6499.655,1885.406,4,81,15,4,74,22
992,BC,1990,2.4,6.6,0,38.667,106.333,0,27,73,0,27,73,0
995,BC,1990,16.617,72.38,0,130.043,559.956,0,19,81,0,19,81,0
1001,BC,1990,1029.807,782.217,0,3629.419,2735.586,0,57,43,0,57,43,0
1002,BC,1990,152.6,21.4,0,953.3,134.7,0,88,12,0,88,12,0
1003,BC,1990,6,0,0,52,0,0,100,0,0,100,0,0
1004,BC,1990,463.709,1075.317,350.7,3033.671,6434.235,2620.1,25,57,19,25,53,22
1005,BC,1990,2180.552,2975.178,0,12159.864,18687.135,0,42,58,0,39,61,0
1006,BC,1990,2090.618,3079.61,0,20159.072,35405.931,0,40,60,0,36,64,0
1007,BC,1990,3534.574,3453.093,3418.461,4034.876,4414.394,4826.728,34,33,33,30,33,36
1008,BC,1990,1012.761,369.55,336.691,4622.172,2107.04,1452.785,59,21,20,56,26,18
1009,BC,1990,1128.266,198.863,0,2454.977,644.02,0,85,15,0,79,21,0
1010,BC,1990,1757.325,848.71,0,1257.85,788.148,0,67,33,0,61,39,0
1011,BC,1990,780.488,134.491,0,2655.634,506.368,0,85,15,0,84,16,0
1012,BC,1990,82.331,31.668,0,1062.57,192.432,0,72,28,0,85,15,0
1013,BC,1990,355.612,259.221,268.167,2117.055,1251.222,1222.722,40,29,30,46,27,27
1015,BC,1990,298.098,245.901,0,3150.819,2746.179,0,55,45,0,53,47,0
1016,AB,1990,1320.5,1496.5,0,3195.5,4141.5,0,47,53,0,44,56,0
1017,BC,1990,26.28,30.72,0,814.72,545.28,0,46,54,0,60,40,0
1018,AB,1990,341.4,12617.45,156.35,754.55,26407.6,422.95,3,96,1,3,96,2
9593,AB,1990,0,11977,47908,0,5636,22544,0,20,80,0,20,80
9607,AB,1990,0,0,592,0,0,189,0,0,100,0,0,100
9609,AB,1990,517.633,4371.197,2536.15,1378.7,8117.2,3888.1,7,59,34,10,61,29
9687,AB,1990,6442.484,138368.649,0,7155.556,98343.489,0,4,96,0,7,93,0
9787,AB,1990,0,85196.87,0,0,11183.24,0,0,100,0,0,100,0
244,AB,1991,0,0,985,0,0,628,0,0,100,0,0,100
244,BC,1991,0,152,36,0,250,59,0,81,19,0,81,19
252,BC,1991,0,74,0,0,203,0,0,100,0,0,100,0
371,MB,1991,0,0,83,0,0,85,0,0,100,0,0,100
374,ON,1991,17,0,0,206,0,0,100,0,0,100,0,0
375,MB,1991,1453.999,14873.537,38603.875,2389.871,10867.38,20519.41,3,27,70,7,32,61
376,MB,1991,0,14,0,0,42,0,0,100,0,0,100,0
378,ON,1991,58,1047,0,457,6399,0,5,95,0,7,93,0
379,MB,1991,712.787,443.613,0,2232.381,1661.619,0,62,38,0,57,43,0
380,MB,1991,1766.791,83.215,2372.294,4218.434,1782.154,2588.41,42,2,56,49,21,30
381,ON,1991,0,9560,0,0,37290,0,0,100,0,0,100,0
383,ON,1991,330.286,3630.714,0,1732.286,11184.716,0,8,92,0,13,87,0
386,ON,1991,83,0,0,620,0,0,100,0,0,100,0,0
391,ON,1991,14,0,0,196,0,0,100,0,0,100,0,0
400,ON,1991,0,0,385,0,0,4126,0,0,100,0,0,100
401,ON,1991,232.026,578.674,1854.299,1028.274,4333.434,14425.292,9,22,70,5,22,73
401,QC,1991,639,24,8254.23,7497,262,84269.13,7,0,93,8,0,92
402,ON,1991,0,137,0,0,967,0,0,100,0,0,100,0
407,ON,1991,222.629,0,132.37,1632.209,0,895.791,63,0,37,65,0,35
408,ON,1991,0,20130,0,0,36382,0,0,100,0,0,100,0
408,QC,1991,795.211,425.45,5372.079,4741.533,3028.889,30019.278,12,6,81,13,8,79
409,ON,1991,88,1541.001,0,687,4639.999,0,5,95,0,13,87,0
410,ON,1991,51.8,178.2,0,393.7,1401.3,0,23,77,0,22,78,0
411,ON,1991,5792.453,3277.545,0,31064.351,8608.649,0,64,36,0,78,22,0
412,ON,1991,0,337,1348,0,1862.6,7450.4,0,20,80,0,20,80
413,ON,1991,6335.569,1022.348,264.965,58961.437,8981.783,1821.307,83,13,3,85,13,3
415,QC,1991,275.22,0,0,1662,0,0,100,0,0,100,0,0
418,QC,1991,7208.079,850.7,484.001,20994.001,2588,2640,84,10,6,80,10,10
419,QC,1991,142,0,0,575,0,0,100,0,0,100,0,0
421,QC,1991,814.66,0,0,3519,0,0,100,0,0,100,0,0
422,QC,1991,53,0,0,343,0,0,100,0,0,100,0,0
423,QC,1991,744.66,637,0,5993,4147,0,54,46,0,59,41,0
424,QC,1991,1269.999,682.001,976,4764,4758.1,1094.9,43,23,33,45,45,10
425,QC,1991,6821.18,2137,5639.981,40845.301,24693.73,26900.77,47,15,39,44,27,29
426,QC,1991,2417,330,0,7780,747,0,88,12,0,91,9,0
431,QC,1991,4,0,0,49,0,0,100,0,0,100,0,0
438,QC,1991,301.42,0,0,864,0,0,100,0,0,100,0,0
439,QC,1991,145,0,0,414,0,0,100,0,0,100,0,0
440,QC,1991,211,0,0,687,0,0,100,0,0,100,0,0
441,QC,1991,13298.85,19646.942,2510.276,37025.32,58029.457,6974.413,38,55,7,36,57,7
455,NF,1991,0,0,0,345,0,0,,,,100,0,0
458,NF,1991,29,120.369,0,130,1087,0,19,81,0,11,89,0
460,NF,1991,0,12.001,0,0,77.001,0,0,100,0,0,100,0
461,NF,1991,0,186.668,0,0,979.002,0,0,100,0,0,100,0
462,NF,1991,0,19.001,0,0,115,0,0,100,0,0,100,0
463,NF,1991,0,103.001,0,0,980.001,0,0,100,0,0,100,0
466,NF,1991,17,193.55,0,77,1225.999,0,8,92,0,6,94,0
468,NF,1991,0,51.8,0,0,188,0,0,100,0,0,100,0
471,NF,1991,102,162.04,0,154,582,0,39,61,0,21,79,0
475,NF,1991,0,221.681,0,0,2692,0,0,100,0,0,100,0
477,NF,1991,0,0,0,190,0,0,,,,100,0,0
478,QC,1991,670,1122.901,0,3892,4110.7,0,37,63,0,49,51,0
479,QC,1991,3834.305,21892.135,3630.12,15230.441,90902.259,12178.3,13,75,12,13,77,10
481,QC,1991,0,2945,0,0,13158,0,0,100,0,0,100,0
482,QC,1991,7925.46,8545.639,0,88234,78479.902,0,48,52,0,53,47,0
483,QC,1991,6705.448,12809.551,344,50900.176,86411.224,1943.601,34,65,2,37,62,1
484,NB,1991,0,114,0,0,498.001,0,0,100,0,0,100,0
484,QC,1991,326,2981.97,0,1634,8650,0,10,90,0,16,84,0
485,NB,1991,411.877,406.122,0,1304.955,1200.044,0,50,50,0,52,48,0
486,NB,1991,605.7,5566.3,0,674.69,5327.31,0,10,90,0,11,89,0
487,NB,1991,269.354,525.648,0,1178.233,2858.768,0,34,66,0,29,71,0
487,QC,1991,19.17,1079.831,0,81.9,4573.1,0,2,98,0,2,98,0
488,NB,1991,13.333,155.667,0,84,940,0,8,92,0,8,92,0
489,NB,1991,142,509,0,408,1499,0,22,78,0,21,79,0
490,NB,1991,218,562,0,972.427,928.573,0,28,72,0,51,49,0
493,NB,1991,1517.557,14508.991,1006.452,1842.681,15236.157,688.161,9,85,6,10,86,4
494,NB,1991,0,11350,0,0,13291,0,0,100,0,0,100,0
495,NB,1991,121.5,347.5,0,1038.49,2269.51,0,26,74,0,31,69,0
496,NB,1991,1946.714,265.455,124.829,18648.821,3287.92,1572.257,83,11,5,79,14,7
497,NB,1991,68.5,642.5,0,1034.5,2787.499,0,10,90,0,27,73,0
498,NB,1991,219,0,0,1922,0,0,100,0,0,100,0,0
499,NB,1991,408.16,273.14,11.7,1551.481,2959.47,89.05,59,39,2,34,64,2
500,NB,1991,4955.011,141.288,181.7,11728.746,254.714,941.1,94,3,3,91,2,7
501,NB,1991,701.7,1780.3,0,1494.562,3413.437,0,28,72,0,30,70,0
502,NB,1991,241.85,537.151,0,1440.358,3041.642,0,31,69,0,32,68,0
503,NB,1991,1615.77,1668.23,18,8962.023,14251.977,135,49,51,1,38,61,1
504,NB,1991,1367,370,0,7355.002,486,0,79,21,0,94,6,0
504,NS,1991,4193.652,1536.846,0,22060.81,8450.193,0,73,27,0,72,28,0
505,NB,1991,155,772.001,0,1123,5171.002,0,17,83,0,18,82,0
506,NB,1991,11,387,0,792.96,1784.04,0,3,97,0,31,69,0
507,NB,1991,230,1179,0,1811,7145.501,0,16,84,0,20,80,0
507,NS,1991,2977.233,1484.698,0,9321.406,4879.341,0,67,33,0,66,34,0
508,NB,1991,388.999,0,0,949.999,0,0,100,0,0,100,0,0
509,NS,1991,241.001,1230.998,0,582,4074.999,0,16,84,0,12,88,0
510,NS,1991,42.65,33,0,263.75,217.25,0,56,44,0,55,45,0
511,NS,1991,0,23.996,0,0,200,0,0,100,0,0,100,0
512,NS,1991,0,712.522,0,0,5273.997,0,0,100,0,0,100,0
513,NS,1991,112.305,320.276,0,482.566,1258.433,0,26,74,0,28,72,0
514,NS,1991,3.69,0,0,32,0,0,100,0,0,100,0,0
516,NS,1991,386.607,546.31,0,2115.294,2743.705,0,41,59,0,44,56,0
517,NS,1991,376.873,2719.955,0,3224.704,24221.294,0,12,88,0,12,88,0
518,NS,1991,8878.48,4344.224,0,15514.872,11282.674,0,67,33,0,58,42,0
519,NS,1991,0,214,0,0,820,0,0,100,0,0,100,0
520,NS,1991,10.917,364.085,0,80.833,2194.166,0,3,97,0,4,96,0
521,NS,1991,0,110,0,0,694,0,0,100,0,0,100,0
522,NS,1991,97.623,313.297,0,885.205,3433.798,0,24,76,0,20,80,0
523,NS,1991,202.788,760.741,0,771.422,3882.576,0,21,79,0,17,83,0
524,NS,1991,8,16,0,111,115,0,33,67,0,49,51,0
525,NS,1991,269.931,837.731,0,2075.344,8059.654,0,24,76,0,20,80,0
527,NS,1991,71.791,693.209,0,236.91,2327.089,0,9,91,0,9,91,0
528,NS,1991,1595.868,1372.911,0,1592.527,1561.468,0,54,46,0,50,50,0
529,NS,1991,0,155.999,0,0,1011.003,0,0,100,0,0,100,0
530,NS,1991,18.666,1158.33,0,115.333,1728.666,0,2,98,0,6,94,0
531,NS,1991,394.886,888.392,0,956.048,5060.957,0,31,69,0,16,84,0
534,PE,1991,13843.294,4369.704,0,16557.018,4301.981,0,76,24,0,79,21,0
535,PE,1991,20235,0,0,13698,0,0,100,0,0,100,0,0
536,PE,1991,37695.376,2096.625,0,42489.959,2723.042,0,95,5,0,94,6,0
537,PE,1991,20110.778,485.222,0,25182.776,631.222,0,98,2,0,98,2,0
538,PE,1991,5232,0,0,4713,0,0,100,0,0,100,0,0
539,QC,1991,69,432.21,74.98,293.943,904.058,238,12,75,13,20,63,17
540,QC,1991,118911.529,67629.394,51294.298,270917.312,106610,94726.502,50,28,22,57,23,20
541,ON,1991,0,13050.252,2455.75,1518.744,4888.955,1180.3,0,84,16,20,64,16
541,QC,1991,112618.577,33038.084,223173.756,89023.029,24886.76,144351.21,31,9,61,34,10,56
542,ON,1991,0,559.754,9819.567,3559.559,2542.409,43893.033,0,5,95,7,5,88
543,ON,1991,4721.999,26423.355,9738.669,9943.274,33582.092,17159.769,12,65,24,16,55,28
543,QC,1991,0,216,702,0,871,3267.4,0,24,76,0,21,79
544,ON,1991,1426.524,45079.309,11274.567,6332.649,42321.372,10375.779,2,78,20,11,72,18
545,ON,1991,2565.771,11085.239,9030.293,8675.923,12141.081,15605.992,11,49,40,24,33,43
546,ON,1991,0,26456.387,5737.571,0,42803.834,9947.166,0,82,18,0,81,19
546,QC,1991,0,257,0,0,425,0,0,100,0,0,100,0
547,ON,1991,4082.125,17070.226,12184.229,19662.934,33871.452,38101.903,12,51,37,21,37,42
548,QC,1991,197.96,0,0,534,0,0,100,0,0,100,0,0
549,ON,1991,0,379.754,3571.365,0,1645.826,18549.173,0,10,90,0,8,92
550,ON,1991,2031.983,6578.487,2258.281,6399.601,35764.792,9103.646,19,61,21,12,70,18
551,ON,1991,18661.782,49462.963,42411.656,63603.495,67920.122,73757.387,17,45,38,31,33,36
552,ON,1991,21623.617,4187.988,0,79834.47,28003.536,31.714,84,16,0,74,26,0
553,ON,1991,51198.611,80551.341,14415.76,78147.113,103319.682,22604.133,35,55,10,38,51,11
554,ON,1991,12784.263,2541.918,0,46744.731,6843.27,0,83,17,0,87,13,0
555,ON,1991,11344.247,7364.476,18168.21,14872.233,22739.116,32022.898,31,20,49,21,33,46
556,ON,1991,15285.859,73211.755,1420.863,51198.56,125951.753,2737.687,17,81,2,28,70,2
557,ON,1991,10036.714,256268.125,0,4581.35,115090.649,0,4,96,0,4,96,0
558,ON,1991,18845.469,192091.112,1180.62,13557.709,121252.292,0,9,91,1,10,90,0
559,ON,1991,0,310.4,0,0,0,0,0,100,0,,,
560,ON,1991,23418.794,54655.267,0,18370.921,35770.078,0,30,70,0,34,66,0
561,ON,1991,885.275,18292.161,2087.333,524.688,15198.66,1781.778,4,86,10,3,87,10
562,ON,1991,0,23245.444,11327.556,0,23758.222,12769.778,0,67,33,0,65,35
563,ON,1991,0,212,0,0,431,0,0,100,0,0,100,0
564,ON,1991,7836.984,57866.107,16877.431,19180.953,39196,19241.479,9,70,20,25,50,25
565,ON,1991,84110.436,187851.528,76547.039,22891.52,68448.027,25055.452,24,54,22,20,59,22
566,ON,1991,265.25,11211.051,7201.3,134,5726.949,5058.65,1,60,39,1,52,46
567,ON,1991,6370,145219.626,18039.375,3113.333,63085.61,8125.056,4,86,11,4,85,11
568,ON,1991,62896.721,7329.68,233.6,30891.877,3584.223,133.9,89,10,0,89,10,0
569,ON,1991,2832.689,18740.843,58331.467,1957.656,18065.828,72743.516,4,23,73,2,19,78
570,ON,1991,10504.715,204969.32,50314.365,1729.192,49410.549,11336.259,4,77,19,3,79,18
571,ON,1991,8047.778,1739.667,2319.555,3624.666,598,797.333,66,14,19,72,12,16
572,ON,1991,3332.739,15530.498,3152.626,699.279,3235.894,1118.824,15,71,14,14,64,22
581,BC,1991,114.4,3610.08,0,152.8,5082,0,3,97,0,3,97,0
583,AB,1991,0,60.052,84.947,0,76.578,108.421,0,41,59,0,41,59
583,BC,1991,0,4173.212,1192.129,0,7013.555,1683.445,0,78,22,0,81,19
584,AB,1991,0,0,1175,0,0,1500,0,0,100,0,0,100
585,BC,1991,905.611,30561.34,0.625,1945.222,55127.906,1.875,3,97,0,3,97,0
586,AB,1991,8548.248,70708.847,30941.805,4025.411,18125.503,12013.086,8,64,28,12,53,35
587,AB,1991,22892.681,1418.1,0,6063.841,437.7,0,94,6,0,93,7,0
588,AB,1991,5060.552,12006.32,100838.216,2468.945,4783.488,33964.168,4,10,86,6,12,82
589,AB,1991,630.358,2048.662,0,352.706,1146.294,0,24,76,0,24,76,0
590,AB,1991,0,22933.691,45008.687,0,12441.557,39518.444,0,34,66,0,24,76
591,AB,1991,291.7,2547.335,123949.834,260.2,1230.5,82038.5,0,2,98,0,1,98
591,BC,1991,17411.304,87174.767,20172.322,31395.901,128810.324,23547.983,14,70,16,17,70,13
592,AB,1991,726.3,15820.047,99494.111,1261.764,24776.664,76255.571,1,14,86,1,24,75
593,AB,1991,0,6547.823,87045.176,0,3255.676,39205.323,0,7,93,0,8,92
594,AB,1991,0,0,59141.001,0,0,35137.998,0,0,100,0,0,100
595,AB,1991,0,3512.706,82442.294,0,1277.176,24844.823,0,4,96,0,5,95
596,AB,1991,7568.762,41320.342,48659.488,4293.227,20703.621,23956.052,8,42,50,9,42,49
597,AB,1991,1427.8,19254.799,26597.001,1502.4,16852.2,23025,3,41,56,4,41,56
598,AB,1991,0,1614.2,91669.798,0,1000.3,50653.697,0,2,98,0,2,98
599,AB,1991,0,5924,67952,0,4612,34558.999,0,8,92,0,12,88
600,AB,1991,2134.27,250.823,2280.667,2519.001,390.764,2533.333,46,5,49,46,7,47
609,AB,1991,0,0,267,0,0,459,0,0,100,0,0,100
610,AB,1991,1053.633,10262.199,25267.798,583.593,15964.387,45735.02,3,28,69,1,26,73
610,BC,1991,0,0,0,0,0.999,0,,,,0,100,0
611,AB,1991,150,819.45,2819.55,192,1188.75,4351.25,4,22,74,3,21,76
612,AB,1991,0,6227.815,1444.845,0,9885.433,2828.568,0,81,19,0,78,22
615,AB,1991,3006.966,11217.782,0,6448.018,20754.233,0,21,79,0,24,76,0
616,AB,1991,9279.652,2849.107,0,12690.858,5494.143,0,77,23,0,70,30,0
617,AB,1991,1130.856,3349.143,1115,2776.572,7182.429,2108,20,60,20,23,60,17
618,AB,1991,808.038,9026.422,615.06,1587.259,6224.24,1124.25,8,86,6,18,70,13
618,BC,1991,376.437,3950.881,922.942,1247.938,15758.089,4588.974,7,75,18,6,73,21
619,AB,1991,0,476,0,0,788,0,0,100,0,0,100,0
622,AB,1991,1773.665,6031.293,0,6623.865,22858.138,0,23,77,0,22,78,0
623,AB,1991,2307.876,11573.026,2715.835,10773.961,52684.465,13600.576,14,70,16,14,68,18
625,AB,1991,11.333,22.667,0,86.334,172.667,0,33,67,0,33,67,0
626,AB,1991,0,888,0,0,4286,0,0,100,0,0,100,0
629,AB,1991,199.7,1899.465,378.076,783.2,10437.615,2636.833,8,77,15,6,75,19
630,AB,1991,60.625,1973.825,38.89,250.25,22016.196,175.556,3,95,2,1,98,1
631,AB,1991,0,1099.7,110.3,0,5543.4,561.6,0,91,9,0,91,9
647,SK,1991,2029.803,418.197,0,1302.553,268.447,0,83,17,0,83,17,0
650,AB,1991,134.107,2173.147,337.497,914.833,10050.166,1148,5,82,13,8,83,9
652,SK,1991,63.486,491.515,0,60.733,470.267,0,11,89,0,11,89,0
657,SK,1991,425.591,4616.909,0,449.462,5498.538,0,8,92,0,8,92,0
658,SK,1991,1809.862,920.088,0,332.28,168.72,0,66,34,0,66,34,0
660,SK,1991,1293.192,17289.558,0,728.577,9957.422,0,7,93,0,7,93,0
661,SK,1991,60.783,4678.216,0,54.762,4519.238,0,1,99,0,1,99,0
662,SK,1991,78.2,312.8,0,14.4,57.6,0,20,80,0,20,80,0
667,MB,1991,0,246,0,0,318,0,0,100,0,0,100,0
669,MB,1991,0,17423.85,0,0,12493,0,0,100,0,0,100,0
669,SK,1991,0,0,971,0,0,290,0,0,100,0,0,100
672,SK,1991,8049.229,6099.346,442.976,3199.353,1934.246,135.402,55,42,3,61,37,3
677,MB,1991,0,0,4271,0,0,4935,0,0,100,0,0,100
678,AB,1991,4532.104,97228.787,5412.391,7709.767,153038.725,6188.824,4,91,5,5,92,4
679,AB,1991,0,10842.771,0,0,33116,0,0,100,0,0,100,0
680,AB,1991,4120.441,79981.662,0,7294.64,98658.999,0,5,95,0,7,93,0
680,SK,1991,2167.858,31843.093,0,3854.631,28957.368,0,6,94,0,12,88,0
681,AB,1991,2941.494,74097.049,18917.41,2381.177,58231.773,15119.44,3,77,20,3,77,20
682,SK,1991,7112.268,9723.335,5042.245,5004.697,8541.369,418.937,33,44,23,36,61,3
683,AB,1991,44820.77,21364,0,36613,7714,0,68,32,0,83,17,0
684,AB,1991,338.442,57301.289,21761.989,1218.6,174781.91,63701.19,0,72,27,1,73,27
685,SK,1991,1345.182,35291.366,18722,799.317,25584.943,6457.742,2,64,34,2,78,20
686,AB,1991,0,11149.39,0,0,21148.001,0,0,100,0,0,100,0
686,SK,1991,124.425,4431.575,0,82.416,2935.587,0,3,97,0,3,97,0
687,AB,1991,3203.111,10477.689,0,4335.726,13537.095,0,23,77,0,24,76,0
687,SK,1991,13467.396,123419.603,0,6000.023,50470.978,0,10,90,0,11,89,0
688,AB,1991,0,69345.301,0,0,51839.7,0,0,100,0,0,100,0
689,SK,1991,3686.911,50439.589,0,3373.147,17200.853,0,7,93,0,16,84,0
690,SK,1991,4134.223,50772.178,0,3005.078,27771.916,0,8,92,0,10,90,0
691,SK,1991,17866.52,1711.78,0,6274.644,103.358,0,91,9,0,98,2,0
