Inv_Year_ID,ECODISTRIC,PROVINCE,CROPLND,IRRIG,TOTALRT,TOTALIT,TOTALNT,ANCOARSE,ANMED,I,PERCOARSE,PERMED,PERFINE,A_PCoarse,A_PMed,A_PFine,summerfallow
1994,821,SK,109188.15,1241.47,47659.7743,103290.7552,26246.7305,834.966,176371.035,0,842.304,26555.698,0,0.00819764,0.99180236,0,75687.67872
1995,821,AB,61756.85353,1763.42,23718.536,55975.8233,15151.9104,1972.424,90735.607,685.883,636.812,17418.687,452.941,0.023317079,0.966505977,0.010176944,39070.32912
1995,821,SK,108780.5682,1367.16,44228.0067,104977.8189,27963.5644,815.663,176362.34,0,864.798,26605.198,0,0.00821147,0.99178853,0,75977.88562
1996,821,AB,62290.47116,1948.3,21821.9843,56527.6927,16078.723,1957.612,90340.112,673.989,628.822,17821.765,464.483,0.023116528,0.966708257,0.010175214,38498.78213
1996,821,SK,108154.7016,1491.87,40723.1123,106718.6792,29637.3687,794.446,176293.554,0,889.046,26712.954,0,0.008224593,0.991775407,0,76441.53222
1997,821,AB,62422.17278,1882.19,22622.1699,52818.4443,18373.3056,1956.606,89739.675,667.344,653.828,18429.343,470.43,0.023324685,0.966509106,0.01016621,38170.80476
1997,821,SK,108450.8741,1427.3,42373.2758,99936.736,34091.7583,773.867,175640.136,0,912.815,27412.185,0,0.008238206,0.991761794,0,76159.04762
1998,821,AB,62524.34621,1815.46,23417.633,49129.5929,20651.2641,1954.2,89136.085,660.349,656.033,19038.321,476.725,0.023321954,0.966518499,0.010159548,37871.57582
1998,821,SK,108745.7634,1362.59,44029.5354,93146.0888,38550.5558,753.448,174986.552,0,936.425,28105.575,0,0.008252058,0.991747942,0,75877.77385
1999,821,AB,62608.82601,1748.2,24210.0713,45460.2584,22915.5805,1951.994,88537.246,653.354,658.239,19643.295,483.021,0.023320821,0.96652637,0.010152809,37591.83072
1999,821,SK,109040.8171,1297.69,45691.5305,86346.5062,43014.0231,733.188,174335.814,0,959.876,28801.122,0,0.008265703,0.991734297,0,75596.1854
2000,821,AB,62681.25932,1680.38,25000.1996,41809.3539,25168.3864,1950.787,87940.356,646.358,660.445,20244.321,489.317,0.023328822,0.966525025,0.010146153,37327.23423
2000,821,SK,109337.6825,1233.07,47358.415,79537.3032,47482.7419,712.928,173684.072,0,983.167,29490.834,0,0.008278844,0.991721156,0,75312.86879
2001,821,AB,62739.90335,1609.8,25788.9145,38176.4347,27407.3508,1948.582,87348.277,640.063,661.651,20836.453,495.613,0.023320094,0.966533658,0.010146248,37076.84383
2001,821,SK,109624.7174,1167.46,49012.8758,72693.5024,51931.2421,691.551,173020.448,0,1004.703,30158.296,0,0.008279458,0.991720542,0,75008.12191
2002,821,AB,62766.10746,1470.74,24302.4721,34535.6987,30953.9289,1916.195,85807.403,655.102,695.037,22379.275,480.572,0.023328405,0.966525632,0.010145963,35919.5881
2002,821,SK,109678.9942,1204.07,46225.6368,65840.8795,58793.1938,703.675,170184.324,0,992.579,32992.422,0,0.008279539,0.991720461,0,72823.66958
2003,821,AB,62801.61299,1331.3,22827.4894,30911.7568,34500.0538,1883.609,84292.816,669.793,727.624,23893.861,465.883,0.023328414,0.966525606,0.010145981,34774.08513
2003,821,SK,109743.6488,1239.6,43429.6908,58967.1236,65651.5555,715.321,167353.682,0,980.934,35824.067,0,0.008279503,0.991720497,0,70628.70669
2004,821,AB,62844.83739,1191.64,21361.3882,27300.6041,38049.3476,1851.022,82804.175,684.134,759.21,25383.753,451.192,0.023319492,0.966537645,0.010142863,33639.1884
2004,821,SK,109808.2178,1276.32,40627.939,52078.9262,72511.4648,726.328,164505.671,0,969.767,38669.233,0,0.008278844,0.991721156,0,68425.4749
2005,821,AB,62894.14047,1051.62,19902.6861,23699.6043,41603.0597,1819.635,81336.722,698.823,790.597,26853.154,436.503,0.023319086,0.966538228,0.010142686,32513.91732
2005,821,SK,109869.0978,1313.08,37819.8917,45177.6285,79367.1998,737.016,161638.986,0,959.238,41540.762,0,0.008279418,0.991720582,0,66211.01714
2006,821,AB,62901.70531,911.54,18435.1351,20090.7126,45123.9221,1786.248,79821.445,712.465,821.183,28283.515,421.113,0.023312695,0.966552134,0.010135171,31367.07654
2006,821,SK,109911.7129,1350.65,35001.6306,38262.419,86199.4204,746.588,158725.414,0,948.23,44415.771,0,0.008274024,0.991725976,0,63970.35799
2007,821,AB,64763.30273,1005.92,17294.3669,18044.9979,47393.8152,1765.852,78934.82,717.71,838.976,29084.919,414.117,0.023308089,0.966564284,0.010127626,29223.21904
2007,821,SK,113230.3169,1498.16,32701.0961,34288.266,90149.0879,671.929,156474.071,0,1021.613,46627.385,0,0.00826945,0.99173055,0,59854.92004
2008,821,AB,66647.56938,1100.82,16152.8498,15996.0932,49674.5971,1745.658,78053.642,723.307,856.57,29878.727,407.122,0.023303877,0.96657273,0.010123394,27059.40719
2008,821,SK,115688.1992,1640.17,30129.2108,30044.9537,93241.0355,597.27,152827.73,0,1094.996,48543.005,0,0.008333699,0.991666301,0,55093.69983
2009,821,AB,68556.10743,1196.2,15015.6562,13951.4419,51956.892,1725.863,77183.763,728.903,873.963,30666.136,399.777,0.023300441,0.966583982,0.010115577,24875.49381
2009,821,SK,117811.7608,1776.49,27537.3599,25821.9374,95998.4629,518.304,148852.698,0,1158.966,50194.032,0,0.008356101,0.991643899,0,50203.40931
2010,821,AB,70492.22345,1292.16,13882.3748,11908.1501,54248.5949,1706.268,76327.429,734.499,890.957,31437.249,392.433,0.02329583,0.966596144,0.010108026,22670.38697
2010,821,SK,119874.1454,1907.1,24994.456,21686.764,98616.59,439.019,144873.981,0,1217.034,51743.966,0,0.008352346,0.991647654,0,45300.11342
2011,821,AB,72552.28611,1388.29,12770.0639,9877.9424,56623.5037,1690.675,75578.904,742.544,908.551,32223.014,385.787,0.023305283,0.966577831,0.010116886,20460.13469
2011,821,SK,121899.8508,2030.48,22501.853,17639.8749,101080.7622,361.648,140877.351,0,1275.102,53263.898,0,0.008360235,0.991639765,0,40376.97404
2012,821,AB,74579.33609,1523.34,13527.8402,9099.2918,56254.0279,1686.262,75194.93,728.203,914.765,32644.678,401.177,0.023312957,0.96656443,0.010122612,18027.89739
2012,821,SK,127390.133,1964.81,24170.5611,16461.3153,101543.9537,375.368,141814.632,0,1268.721,53138.28,0,0.008362737,0.991637263,0,35492.27139
2013,821,AB,76587.88546,1658.67,14273.0769,8331.4875,55881.4756,1682.049,74807.86,713.863,920.979,33072.234,416.566,0.023321792,0.966550146,0.010128062,15612.58718
2013,821,SK,132953.1864,1898.72,25878.7625,15260.8825,102058.3049,389.087,142821.912,0,1262.659,53020.342,0,0.008363525,0.991636475,0,30606.90134
2014,821,AB,78582.12188,1794.3,15007.0363,7573.3867,55504.8369,1676.836,74413.651,699.873,928.193,33503.638,431.956,0.023331234,0.966531848,0.010136919,13209.23109
2014,821,SK,138553.3415,1833.23,27617.6254,14036.7024,102598.1024,402.806,143860.193,0,1256.597,52906.403,0,0.008362831,0.991637169,0,25720.78922
2015,821,AB,80565.7035,1930.18,15731.1941,6823.7748,55122.5311,1672.223,74014.336,685.532,934.607,33942.638,447.345,0.023338473,0.966519086,0.010142441,10812.97171
2015,821,SK,144165.9908,1768.2,29379.6942,12789.1567,103144.8389,416.366,144906.635,0,1250.694,52800.308,0,0.008361471,0.991638529,0,20833.72795
2016,821,AB,82517.13535,2066.52,16443.8358,6079.6419,54720.1925,1666.009,73590.934,670.143,939.62,34379.632,462.035,0.023325279,0.966539599,0.010135122,8422.05799
2016,821,SK,149729.0827,1702.44,31149.9867,11515.963,103654.2203,429.926,145899.074,0,1244.951,52686.051,0,0.008363512,0.991636488,0,15941.09674
2017,821,AB,84954.01153,2588.11,15914.2217,6543.3848,56970.8334,1568.758,75926.835,614.53,1036.87,32056.52,516.598,0.02332282,0.966552522,0.010124659,7127.1906
2017,821,SK,153566.3202,2014.57,29930.541,12301.6085,107133.5903,491.185,148888.814,0,1169.335,48928.663,0,0.008324327,0.991675673,0,13329.89462
2018,821,AB,87412.54972,3115.85,15380.7214,7012.8701,59253.5186,1471.109,78293.492,559.619,1134.119,29702.708,570.811,0.023316788,0.966565865,0.010117347,5824.83554
2018,821,SK,157417.5005,2317.15,28713.3502,13082.5346,110608.6755,552.762,151871.236,0,1095.155,45241.844,0,0.008290948,0.991709052,0,10727.11926
2019,821,AB,89886.65083,3649.67,14842.8071,7488.129,61560.8939,1373.259,80687.695,504.357,1231.368,27322.147,624.674,0.02330898,0.966587247,0.010103773,4516.69483
2019,821,SK,161281.8423,2610.01,27498.1955,13857.657,114081.5573,614.659,154844.34,0,1022.411,41626.59,0,0.008263523,0.991736477,0,8135.52355
2020,821,AB,92369.72625,4189.48,14301.6687,7970.482,63882.4892,1275.409,83096.651,449.444,1328.417,24921.834,678.538,0.023300395,0.966605833,0.010093772,3204.99837
2020,821,SK,165159.6919,2894.96,26283.0809,14624.5813,117559.148,676.874,157816.126,0,951.102,38083.897,0,0.008241748,0.991758252,0,5559.21127
2021,821,AB,94854.4812,4734.98,13766.5149,8468.2768,66192.9084,1176.958,85522.107,394.531,1426.866,22512.669,732.75,0.023297128,0.96661678,0.010086092,1892.93246
2021,821,SK,169053.7177,3170.99,25059.3167,15374.4766,121065.5966,739.728,160788.271,0,881.229,34613.771,0,0.008227248,0.991772752,0,3004.53505
2022,821,AB,97292.17921,5247.48,12869.0516,8704.2782,69082.66,1141.715,87832.611,346.264,1462.509,20215.209,780.318,0.02329805,0.966623261,0.010078689,582.01615
2022,821,SK,172226.0542,3433.06,23145.623,15556.2673,125086.1396,775.941,163043.058,0,808.644,31279.356,0,0.008088455,0.991911545,0,482.29401
1990,822,SK,106701.6882,714.93,52459.8668,103066.0741,13163.5191,6747.033,160220.048,1725.916,831.316,20155.969,479.029,0.039852632,0.948552117,0.011595251,72723.1798
1991,822,SK,105916.9237,636.7,54728.4239,98889.1338,13987.0923,6760.031,159156.062,1692.906,774.313,20817.814,512.037,0.039714398,0.948663093,0.011622509,72653.9244
1992,822,SK,109094.4772,676.08,54047.2971,94080.7547,19384.2483,6735.032,159104.005,1678.956,827.315,20912.013,525.988,0.039847271,0.94853451,0.011618219,69396.51275
1993,822,SK,112111.1685,715.31,53371.7119,89242.2927,24745.5553,6706.034,158996.726,1663.236,884.001,21196.489,541.509,0.039950077,0.948445269,0.011604654,66268.68163
1994,822,SK,115061.916,754.54,52692.3743,84405.3887,30073.8271,6676.035,158856.229,1646.731,911.999,21515.986,558.014,0.03990237,0.948503777,0.011593853,63188.34404
1995,822,SK,117980.9833,793.79,52003.9419,79578.724,35372.9241,6645.031,158690.527,1629.441,941.998,21862.692,575.306,0.039859356,0.948557744,0.0115829,60124.71232
1996,822,SK,120877.9129,832.95,51300.2299,74764.0979,40645.8424,6613.033,158496.992,1610.971,971.999,22091.419,593.579,0.039841958,0.948578185,0.011579857,57066.92685
1997,822,SK,125463.1524,842.65,50798.7777,71998.3229,42222.4392,6564.033,156878.321,1584.644,1019,23819.293,619.71,0.039809082,0.948618595,0.011572323,52144.29989
1998,822,SK,130038.4198,852.23,50296.6221,69234.8529,43796.3249,6516.033,155260.654,1558.314,1065,25517.962,646.04,0.039782083,0.948650391,0.011567526,47228.98946
1999,822,SK,134609.5333,861.72,49793.9733,66472.7301,45368.6167,6468.03,153640.977,1531.986,1112.002,27215.63,672.369,0.039760766,0.948676374,0.011562859,42316.0449
2000,822,SK,139179.3203,871.39,49290.7993,63711.4502,46939.7604,6420.034,152021.311,1505.657,1159,28864.503,698.5,0.039749691,0.948690187,0.011560122,37403.0105
2001,822,SK,143766.7772,880.85,48791.2812,60955.2573,48514.3715,6373.031,150412.838,1479.131,1206,30471.975,725.026,0.039749884,0.948689933,0.011560183,32490.81781
2002,822,SK,144416.9056,848.51,46132.6792,55149.4065,53339.5843,6307.032,146904.069,1413.899,1272,33981.743,790.258,0.039749681,0.948690196,0.011560122,30393.79095
2003,822,SK,145064.4875,815.79,43466.3754,49334.7606,58158.9541,6240.032,143374.888,1348.076,1339,37512.921,856.08,0.039749265,0.948690739,0.011559996,28288.28976
2004,822,SK,145708.8707,782.96,40791.6462,43511.0095,62968.7945,6172.03,139822.104,1281.862,1407.001,41051.705,922.296,0.039752178,0.948686966,0.011560855,26173.53658
2005,822,SK,146349.2634,750.01,38108.2811,37679.6386,67763.9504,6102.033,136238.711,1215.254,1476,44582.098,988.904,0.039758204,0.948677665,0.011564131,24049.17964
2006,822,SK,146892.6657,717.04,35395.9661,31822.7894,72493.6145,6012.032,132558.91,1148.057,1543,48125.684,1055.316,0.039670831,0.948759445,0.011569724,21900.42225
2007,822,SK,147533.0602,669.99,34196.62,28540.734,75273.316,5940.031,130908.866,1168.098,1592.002,49672.511,1034.489,0.039576458,0.948850227,0.011573315,20012.31709
2008,822,SK,146644.1193,623.73,32659.2648,25009.0457,77281.3093,5775.03,128000.527,1182.44,1605,50756.857,1009.141,0.039186903,0.949176116,0.011636981,17914.69507
2009,822,SK,145488.5418,578.24,31091.0743,21474.7876,79094.0183,5617.033,124870.4,1186.566,1624.999,51567.654,975.347,0.038968759,0.949398171,0.01163307,15776.64995
2010,822,SK,144364.9249,533.66,29556.443,18013.1146,80858.3226,5462.034,121789.862,1190.102,1643.999,52347.465,942.533,0.038751163,0.949618989,0.011629848,13649.43665
2011,822,SK,143298.2761,489.75,28062.8453,14630.1656,82586.6191,5325.034,118779.915,1193.05,1665,53107.294,910.704,0.038623027,0.949752802,0.011624171,11537.01279
2012,822,SK,146204.4334,506.21,27546.142,13888.7143,86137.7039,5345.033,121022.246,1222.72,1702.999,51870.357,891.644,0.038713752,0.949672373,0.011613875,9994.37669
2013,822,SK,149039.7094,522.42,26998.3126,13130.3242,89663.9233,5358.034,123200.775,1252.192,1742,50632.416,872.586,0.038785707,0.949607164,0.01160713,8451.21514
2014,822,SK,151828.4814,538.64,26427.6187,12358.9084,93176.5028,5365.032,125335.696,1281.273,1782,49399.275,853.723,0.038838977,0.949558856,0.011602167,6907.21829
2015,822,SK,154585.3507,554.81,25838.8548,11577.4159,96681.3594,5370.034,127437.811,1310.155,1822,48165.943,835.056,0.038888262,0.949512304,0.011599434,5361.6857
2016,822,SK,157337.8309,570.9,25237.3356,10789.3885,100192.5059,5372.034,129531.125,1338.843,1861.998,46940.609,816.39,0.038921732,0.949482328,0.01159594,3813.67524
2017,822,SK,155336.266,568.87,23009.7917,10151.7174,100822.8709,5055.032,127560.572,1386.39,2157,48381.18,758.821,0.038921053,0.949501923,0.011577024,3981.67076
2018,822,SK,153310.1976,567.3,20783.474,9512.2092,101456.8268,4737.031,125594.633,1434.333,2444.999,49768.767,702.234,0.038888631,0.949542472,0.011568897,4146.39154
2019,822,SK,151259.8452,566.28,18558.8851,8869.9157,102095.1491,4419.03,123632.096,1482.865,2724.999,51104.367,646.629,0.038824138,0.949603154,0.011572709,4306.79346
2020,822,SK,149185.3778,565.78,16336.4683,8223.5456,102739.0562,4100.033,121672.373,1531.592,2997.999,52384.797,592.203,0.038728016,0.949684213,0.011587771,4461.27896
2021,822,SK,147086.9808,565.43,14117.309,7571.3093,103389.3715,3781.033,119717.055,1580.91,3263.999,53608.846,539.152,0.03860482,0.949777829,0.011617351,4607.41315
2022,822,SK,145023.2887,560.93,11961.7432,6869.9459,104102.8608,3500.034,117810.652,1625.316,3445.001,54763.164,489.834,0.038236426,0.950118453,0.011645121,4730.5565
1990,823,AB,125256.4315,66111.73,39914.003,101303.0648,6180.3523,24884.144,122656.355,0,6242.022,27974.978,0,0.171251069,0.828748931,0,40230.48445
1991,823,AB,124517.2847,65389.79,41274.6252,98219.08,6558.1649,24619.534,121578.467,0,6494.922,28998.58,0,0.171248823,0.828751177,0,39796.08759
1992,823,AB,124106.6445,67477.06,41497.646,95890.6535,8811.3305,24650.567,121699.433,0,6451.6,28822.4,0,0.171244808,0.828755192,0,39520.71321
1993,823,AB,123672.7475,69567.69,41719.134,93564.4818,11067.5239,24681.822,121827.175,0,6408.533,28642.466,0,0.171240117,0.828759883,0,39262.27065
1994,823,AB,123213.4265,71662.9,41938.845,91238.6831,13328.1918,24713.2,121957.802,0,6365.744,28459.255,0,0.171237624,0.828762376,0,39022.18506
1995,823,AB,122728.4303,73762.57,42156.5832,88913.0163,15594.1105,24744.722,122089.279,0,6322.733,28272.267,0,0.171237536,0.828762464,0,38800.63203
1996,823,AB,122219.8121,75866.91,42372.0476,86588.9729,17866.2295,24776.811,122230.187,0,6279.033,28080.466,0,0.171232529,0.828767471,0,38596.26558
1997,823,AB,121606.8728,74417.26,43064.842,81620.5675,20631.5507,24430.044,121030.453,0,6614.111,29225.89,0,0.17123039,0.82876961,0,38718.72927
1998,823,AB,121002.9169,72957.48,43751.4159,76676.9913,23394.8727,24086.367,119845.631,0,6946.1,30356.9,0,0.171227783,0.828772217,0,38841.34949
1999,823,AB,120402.6052,71488.28,44431.5202,71755.9556,26157.824,23745.355,118671.642,0,7275.1,31476.899,0,0.171223861,0.828776139,0,38968.71147
2000,823,AB,119803.301,70009.63,45104.6793,66856.538,28921.6829,23408.533,117511.468,0,7600.511,32583.488,0,0.171222303,0.828777697,0,39103.4396
2001,823,AB,119242.1984,68459.66,45787.2083,62011.0496,31695.2021,23083.733,116413.768,0,7925.533,33681.967,0,0.171222583,0.828777417,0,39270.10107
2002,823,AB,122693.2048,70275.8,43132.1607,60624.7158,36018.7435,23229.889,116603.613,0,7779.622,33494.38,0,0.171221569,0.828778431,0,35907.36999
2003,823,AB,126143.212,72090.3,40463.3319,59229.4747,40356.9336,23373.378,116787.624,0,7636.756,33311.246,0,0.171223591,0.828776409,0,32537.2798
2004,823,AB,129593.5325,73906.08,37782.2552,57826.3332,44707.9815,23514.944,116966.555,0,7495.011,33134.49,0,0.171220715,0.828779285,0,29159.11766
2005,823,AB,133045.1216,75722.88,35090.2992,56416.2874,49070.6035,23654.889,117141.112,0,7355.689,32960.312,0,0.171223208,0.828776792,0,25772.37094
2006,823,AB,136504.628,77625.46,32388.7101,55003.5957,53437.1041,23790.456,117304.547,0,7217.667,32794.335,0,0.171214377,0.828785623,0,22368.84728
2007,823,AB,136021.5675,75333,30798.539,51762.1741,56576.0968,23364.656,116004.847,0,7642.356,34092.644,0,0.171210608,0.828789392,0,20309.71037
2008,823,AB,135563.4224,73031.95,29211.5193,48535.8662,59711.6444,22939.677,114714.32,0,8065.3,35384.7,0,0.171199849,0.828800151,0,18245.54027
2009,823,AB,135128.3659,70723.82,27627.0171,45323.3417,62844.6711,22517.744,113434.757,0,8485.922,36664.578,0,0.171193552,0.828806448,0,16176.89039
2010,823,AB,134714.5277,68407.45,26044.4796,42123.4358,65975.5845,22096.789,112161.211,0,8905.144,37937.355,0,0.171186348,0.828813652,0,14103.87208
2011,823,AB,134385.2908,66019.26,24475.004,38950.9931,69139.9627,21691.567,110943.932,0,9326.578,39216.422,0,0.17120213,0.82879787,0,12030.38307
2012,823,AB,139750.2566,69600.27,24819.2891,38390.0062,72712.2648,22460.7,113499.8,0,8573.478,36722.02,0,0.171217385,0.828782615,0,10764.29845
2013,823,AB,145089.2133,73183.2,25159.2967,37808.2496,76297.0134,23227.445,116046.555,0,7822.944,34240.054,0,0.171230302,0.828769698,0,9506.58166
2014,823,AB,150400.7941,76768.1,25495.553,37208.0504,79889.5767,23991.9,118581.099,0,7075,31767.999,0,0.17124675,0.82875325,0,8256.14
2015,823,AB,155683.3922,80356.34,25828.1345,36591.715,83485.7203,24752.7,121102.798,0,6330.133,29307.366,0,0.171261886,0.828738114,0,7011.73781
2016,823,AB,160841.5338,83931.57,26141.8351,35936.5711,87035.9135,25490.578,123543.423,0,5585.756,26850.745,0,0.171247303,0.828752697,0,5773.28114
2017,823,AB,161444.4818,82968.51,26850.6902,35302.1601,87483.3098,25492.167,124259.332,0,5577.844,26120.656,0,0.171231806,0.828768194,0,5061.16662
2018,823,AB,162043.998,81978.54,27556.0953,34662.277,87927.5577,25494.277,124965.219,0,5569.456,25396.546,0,0.171220326,0.828779674,0,4350.35902
2019,823,AB,162641.3921,80964.98,28259.7242,34019.4756,88368.1501,25497.478,125668.023,0,5559.856,24681.144,0,0.171202982,0.828797018,0,3640.41005
2020,823,AB,163237.4765,79926.42,28962.212,33375.418,88805.6698,25502.211,126367.287,0,5548.744,23965.755,0,0.171189055,0.828810945,0,2931.14935
2021,823,AB,163832.6785,78862.2,29663.7962,32730.7331,89241.6107,25509.423,127067.078,0,5535.111,23250.39,0,0.171174412,0.828825588,0,2222.68042
2022,823,AB,164269.0237,77562.57,30310.6833,32030.379,89491.0375,25470.911,127500.087,0,5567.322,22801.679,0,0.171160434,0.828839566,0,1528.03968
1990,824,SK,67984.14562,558.45,40425.2265,54941.6245,7912.229,26400.739,75492.953,1387.309,4657.969,13772.031,0,0.255184065,0.733417549,0.011398386,42373.90232
1991,824,SK,66372.94588,508.42,42603.7495,51813.3288,8342.7717,26278.014,75097.674,1387.309,4768.264,14113.738,0,0.25522034,0.733375089,0.011404571,43318.96356
1992,824,SK,67131.96234,566.4,40789.5636,50094.0941,10942.9322,25936.521,74506.17,1387.309,5107.564,14665.437,0,0.255290451,0.733301039,0.01140851,41916.63352
1993,824,SK,67723.81998,624.18,38972.2993,48342.9832,13524.1674,25564.794,73890.896,1387.309,5474.629,15240.367,0,0.255346619,0.733240648,0.011412733,40646.03628
1994,824,SK,68237.97063,681.93,37128.3243,46587.2471,16096.4085,25176.684,73252.005,1387.309,5859.175,15838.821,0,0.255409751,0.733173382,0.011416866,39426.80989
1995,824,SK,68684.81992,739.67,35245.3697,44831.6661,18661.3743,24767.88,72584.809,1387.309,6263.716,16466.285,0,0.255467163,0.733111836,0.011421001,38244.8394
1996,824,SK,69034.23491,797.31,33306.7161,43072.8214,21216.9124,24335.823,71877.869,1387.309,6692.311,17133.689,0,0.255529114,0.73304584,0.011425045,37115.97348
1997,824,SK,70365.57001,692.44,32044.4434,40311.3129,24259.0437,24035.345,71198.347,1387.309,6987.835,17773.165,0,0.255583033,0.732987686,0.011429281,35480.09352
1998,824,SK,71693.71797,587.46,30782.3228,37551.3667,27302.4503,23735.77,70518.919,1387.309,7284.732,18412.268,0,0.255651542,0.732915126,0.011433332,33846.70668
1999,824,SK,73021.76093,482.5,29519.9928,34792.1507,30346.5664,23435.685,69843.005,1387.309,7580.781,19048.217,0,0.255711008,0.732851512,0.011437479,32213.33571
2000,824,SK,74350.63893,377.67,28257.2227,32033.2191,33391.5681,23133.213,69166.483,1387.309,7879.614,19684.383,0,0.255773779,0.732784592,0.011441629,30579.09567
2001,824,SK,75712.31187,272.85,27004.0238,29286.2163,36450.0699,22834.333,68521.36,1387.309,8178.179,20330.819,0,0.255769076,0.732789389,0.011441535,28954.07639
2002,824,SK,75954.52366,336.77,25049.7738,26399.4946,39039.7916,22502.825,66615.863,1387.309,8510.111,22236.89,0,0.255770468,0.732788092,0.011441441,27690.97843
2003,824,SK,76184.61314,402.68,23089.0665,23504.8435,41624.9001,22160.005,64690.683,1387.309,8853.819,24160.18,0,0.255779905,0.73277856,0.011441535,26421.30798
2004,824,SK,76405.17367,467.82,21121.1406,20602.0907,44199.9487,21808.06,62750.623,1387.309,9204.758,26101.238,0,0.255771625,0.732786839,0.011441536,25143.83933
2005,824,SK,76616.73861,533.18,19146.9195,17692.5552,46761.4456,21446.873,60790.816,1387.309,9566.95,28061.051,0,0.255777781,0.732780778,0.011441441,23858.34875
2006,824,SK,76762.81564,598.72,17155.9122,14768.62,49270.2679,21052.239,58776.451,1387.309,9928.258,30017.744,0,0.255694828,0.732855138,0.011450034,22548.45051
2007,824,SK,78321.41913,548.74,16256.9632,13204.3646,51637.7122,21187.68,58533.017,1387.309,9764.537,30211.461,0,0.255625978,0.732916612,0.011457409,20532.56858
2008,824,SK,79400.93622,499.73,15256.3284,11571.0802,53625.3715,21087.318,57985.373,1387.309,9536.075,30314.929,0,0.254535263,0.733933714,0.011531023,18371.94011
2009,824,SK,79951.76278,451.68,14156.7416,9882.6362,55237.1721,20860.454,57035.239,1387.309,9244.993,30169.007,0,0.25363275,0.734679432,0.011687818,16088.54215
2010,824,SK,80465.86816,404.75,13068.4683,8225.5724,56780.3694,20629.989,56065.7,1387.309,8959.456,30008.545,0,0.252791051,0.735356774,0.011852176,13814.67725
2011,824,SK,80995.4221,358.79,12003.9188,6606.6883,58283.6929,20410.823,55102.868,1387.309,8687.442,29867.556,0,0.252029046,0.735955043,0.012015911,11562.073
2012,824,SK,83262.77143,341.55,11067.9066,6075.3946,60896.6685,20638.849,56021.843,1387.309,8666.137,29337.862,0,0.252515993,0.735529806,0.011954202,9982.37235
2013,824,SK,85512.71177,324.25,10115.9426,5536.8632,63513.4742,20851.436,56935.256,1387.309,8645.514,28811.486,0,0.252908316,0.735196828,0.011894856,8401.77048
2014,824,SK,87744.78574,307.08,9149.7906,4991.9021,66130.3071,21053.261,57841.434,1387.309,8625.466,28285.531,0,0.253246583,0.734915603,0.011837814,6819.8146
2015,824,SK,89958.30755,290.04,8171.1408,4440.9278,68743.4014,21243.516,58733.175,1387.309,8607.656,27760.347,0,0.253551891,0.734664491,0.011783618,5235.68515
2016,824,SK,92125.71371,272.88,7179.5331,3883.3182,71327.1788,21413.642,59598.05,1387.309,8586.599,27229.401,0,0.253776938,0.734487588,0.011735473,3646.48533
2017,824,SK,92031.76016,306.67,7963.4883,4127.5105,70333.0313,20493.397,60552.295,1387.309,9360.866,25876.132,0,0.253711764,0.734498409,0.011789828,3415.1512
2018,824,SK,91929.92361,339.35,8744.2543,4370.3542,69338.2515,19571.308,61501.386,1387.309,10114.252,24545.748,0,0.253462767,0.734692041,0.011845193,3183.32795
2019,824,SK,91820.33101,371.1,9521.3595,4611.4937,68342.7867,18649.536,62444.157,1387.309,10848.05,23234.948,0,0.253059143,0.735039163,0.011901693,2950.79148
2020,824,SK,91702.8405,402.1,10294.3429,4850.4291,67346.248,17725.639,63378.05,1387.309,11564.751,21943.25,0,0.252505541,0.735534795,0.011959664,2717.37297
2021,824,SK,91575.07451,432.11,11062.1853,5086.4609,66346.7439,16802.319,64306.374,1387.309,12263.001,20676,0,0.251789485,0.736192418,0.012018096,2482.63235
2022,824,SK,91284.58656,455.95,11816.4921,5317.1567,65200.191,15858.398,65087.292,1387.309,12908.245,19422.754,0,0.250877725,0.737023368,0.012098907,2243.7213
1990,825,SK,309175.2129,4727.69,183723.713,296691.4786,29672.3383,677.652,509435.351,0,685.819,36946.18,0,0.002489244,0.997510756,0,215347.7921
1991,825,SK,305356.5454,4152.16,192828.2362,284200.4756,31506.1382,687.689,507872.311,0,674.946,38337.053,0,0.002488504,0.997511496,0,217629.6259
1992,825,SK,307978.7322,4548.73,186429.1382,280903.514,37429.2879,692.707,504090.293,0,669.09,42083.907,0,0.002487137,0.997512863,0,213100.8689
1993,825,SK,310503.16,4943.89,179940.5378,277655.4328,43314.2996,696.888,500234.116,0,663.898,45842.894,0,0.002485736,0.997514264,0,208628.1568
1994,825,SK,313018.4737,5338.91,173351.4597,274470.7195,49167.3506,700.234,496310.767,0,642.988,49659.8,0,0.002454208,0.997545792,0,204129.8561
1995,825,SK,315545.8552,5733.89,166657.1868,271347.2366,54991.9866,701.907,492315.091,0,623.751,53547.035,0,0.002422675,0.997577325,0,199583.8136
1996,825,SK,318084.1772,6128.12,159852.1871,268279.4191,60789.1639,701.907,488239.095,0,604.514,57511.281,0,0.00238809,0.99761191,0,194985.9701
1997,825,SK,330617.9124,5718.3,151763.3733,245883.2179,87312.6985,594.016,484381.981,0,726.623,61266.165,0,0.002414469,0.997585531,0,181420.3345
1998,825,SK,343133.9262,5307.76,143678.1996,223497.5926,113824.0975,485.288,480531.714,0,848.733,65016.056,0,0.002439322,0.997560678,0,167869.5593
