ECODISTRIC,PROVINCE,Inv_Year_ID,ANCOARSE,ANMED,ANFINE,PERCOARSE,PERMED,PERFINE,Frac_Coarse,Frac_Medium,Frac_Fine
421,QC,1990,742.66,0,0,3578,0,0,1,0,0
422,QC,1990,51,0,0,344,0,0,1,0,0
423,QC,1990,765.66,622,0,5949,4143,0,0.58491802,0.41508198,0
424,QC,1990,1214.001,688.001,929,4810.999,4761.1,1141.9,0.444813552,0.402296094,0.152890354
425,QC,1990,6907.181,2282,5720.979,40722.601,24486.43,26809.771,0.445433876,0.250338444,0.30422768
426,QC,1990,2361,329,0,7868,744,0,0.905061051,0.094938949,0
431,QC,1990,4,0,0,50,0,0,1,0,0
438,QC,1990,291.42,0,0,883,0,0,1,0,0
439,QC,1990,137,0,0,415,0,0,1,0,0
440,QC,1990,197,0,0,674,0,0,1,0,0
441,QC,1990,12629.05,18651.944,2450.277,37093.72,58935.195,7034.675,0.363484196,0.567178755,0.069337049
478,QC,1990,672,1106.798,0,3935,4139.4,0,0.467563932,0.532436068,0
479,QC,1990,3830.573,21618.865,3614.12,15239.825,91205.877,12199.3,0.129108279,0.76383347,0.10705825
481,QC,1990,0,2952,0,0,13127,0,0,1,0
482,QC,1990,7725.46,8382.842,0,88571,78822.799,0,0.52477034,0.47522966,0
483,QC,1990,6689.674,12745.027,339.3,50884.903,86449.501,1945.599,0.361981312,0.623653134,0.014365555
484,QC,1990,307,2858.97,0,1645,8805,0,0.143361068,0.856638932,0
487,QC,1990,20.662,1111.337,0,81.153,4535.849,0,0.017710033,0.982289967,0
539,QC,1990,65,418.21,63.98,315.405,936.597,249,0.185727217,0.661464843,0.15280794
540,QC,1990,118086.856,67144.288,49115.07,271414.422,107047.001,96985.388,0.548753319,0.245411385,0.205835297
541,QC,1990,112981.477,33096.515,223316.427,88692.849,24853.243,144465.911,0.321441284,0.092363986,0.58619473
543,QC,1990,0,214,724,0,873,3240.4,0,0.215187869,0.784812131
546,QC,1990,0,253,0,0,432,0,0,1,0
548,QC,1990,198.96,0,0,530,0,0,1,0,0
647,SK,1990,2027.803,418.197,0,1305.032,268.968,0,0.829063433,0.170936567,0
652,SK,1990,62.182,480.819,0,62.061,479.94,0,0.114509466,0.885490534,0
657,SK,1990,440.604,4986.895,0,431.248,5099.75,0,0.079559451,0.920440549,0
658,SK,1990,1788.134,908.816,0,354.668,180.332,0,0.663005925,0.336994075,0
660,SK,1990,1265.773,17028.975,0,757.094,10224.904,0,0.069094666,0.930905334,0
661,SK,1990,60.209,4604.789,0,54.475,4488.526,0,0.012454823,0.987545177,0
662,SK,1990,77,308,0,15.2,60.8,0,0.2,0.8,0
669,SK,1990,0,0,835,0,0,422,0,0,1
672,SK,1990,8096.962,6117.384,443.204,3144.043,1901.676,133.281,0.566681454,0.404256789,0.029061757
680,SK,1990,2143.234,31468.716,0,3849.187,29159.811,0,0.089948,0.910052,0
682,SK,1990,7157.556,9924.461,5057.836,4959.094,8332.804,401.102,0.338143602,0.5095119,0.152344498
685,SK,1990,1361.65,34772.9,18858.999,784.053,26057.329,6317.623,0.024340792,0.690056343,0.285602865
686,SK,1990,112.951,4025.05,0,93.396,3328.605,0,0.027294569,0.972705431,0
687,SK,1990,12988.723,122455.274,0,6463.678,51285.325,0,0.100688954,0.899311046,0
689,SK,1990,3663.608,50236.892,0,3318.574,17127.431,0,0.093914058,0.906085942,0
690,SK,1990,4142.555,50915.843,0,2974.734,27552.263,0,0.083160088,0.916839912,0
691,SK,1990,17991.52,1711.78,0,6167.729,104.272,0,0.93008543,0.06991457,0
693,SK,1990,15758.346,120767.656,0,7472.48,19212.519,0,0.142336153,0.857663847,0
694,SK,1990,41931.839,39758.323,20146.834,11105.935,11955.796,5100.27,0.407986025,0.397803985,0.194209991
695,SK,1990,38377.382,19291.618,0,12280.716,10435.283,0,0.630193427,0.369806573,0
696,SK,1990,74848.134,102834.82,0,26428.39,25109.611,0,0.441829256,0.558170744,0
697,SK,1990,0,8194.02,44100.976,0,2491.569,13450.429,0,0.156595248,0.843404752
698,SK,1990,32305.297,22578.195,0,7407.18,7353.816,0,0.570217086,0.429782914,0
699,SK,1990,0,41985.001,0,0,18342.999,0,0,1,0
700,SK,1990,0,10601.487,32306.564,0,6764.268,9604.73,0,0.292959169,0.707040831
701,SK,1990,63544.685,14908.717,0,25228.08,2675.921,0,0.834664654,0.165335346,0
702,SK,1990,9715.53,197138.044,18678.425,2048.475,23839.057,265.468,0.046740986,0.87799075,0.075268264
704,SK,1990,1133.368,66206.25,23756.68,664.388,19687.6,6175.013,0.015284013,0.730245204,0.254470783
705,SK,1990,0,63076.475,214514.528,0,26095.292,18062.711,0,0.277146985,0.722853015
706,SK,1990,3821.575,116773.424,0,343.538,18876.463,0,0.029790173,0.970209827,0
707,SK,1990,18463.011,180956.749,1797.342,14064.006,40915.007,687.985,0.126621371,0.863703733,0.009674896
709,SK,1990,31650.248,196746.917,12721.838,9552.639,43201.459,2265.9,0.139133606,0.810255911,0.050610483
710,SK,1990,1636.687,19792.613,0,1036.7,16338.298,0,0.068894095,0.931105905,0
711,SK,1990,306.975,25777.975,0,985.454,16083.545,0,0.029949264,0.970050736,0
714,SK,1990,0,63233.48,5194.967,0,29899.615,2991.382,0,0.919202587,0.080797413
715,SK,1990,0,10536.709,3001.287,0,3494.928,804.072,0,0.7866592,0.2133408
717,SK,1990,0,0,0,0,0,0,0,0,0
729,SK,1990,28118.927,454551.064,0,5932.258,91278.745,0,0.058720988,0.941279012,0
733,SK,1990,33704.029,175763.952,10575.016,2979.357,47435.655,821.984,0.135223337,0.822764718,0.042011944
734,SK,1990,44909.404,14734.598,0,13014.77,1811.228,0,0.777818907,0.222181093,0
735,SK,1990,5740.603,179947.397,0,4692.647,24654.352,0,0.048518846,0.951481154,0
736,SK,1990,42372.509,238966.776,8220.713,8276.359,36432.306,738.337,0.151187492,0.822069634,0.026742874
739,SK,1990,53819.662,4988.342,0,16734.329,1527.674,0,0.915453284,0.084546716,0
741,SK,1990,4558.31,164251.08,1467.607,201.227,10231.866,45.905,0.026331282,0.965295486,0.008373233
742,SK,1990,33623.647,11867.353,0,10181.086,380.915,0,0.781487739,0.218512261,0
743,SK,1990,5053.164,8446.281,3139.556,775.44,2169.533,729.778,0.286928973,0.522592478,0.190478549
745,SK,1990,31493.244,792427.248,3601.507,5202.338,67968.645,303.016,0.040727797,0.95493864,0.004333563
747,SK,1990,32882.339,45810.66,0,14352.118,6213.881,0,0.475870782,0.524129218,0
748,SK,1990,7086.989,731547.042,882.969,1633.319,89337.021,100.663,0.010498957,0.988316783,0.00118426
749,SK,1990,19445.887,403428.119,0,2103.87,60111.128,0,0.044424336,0.955575664,0
751,SK,1990,16823.239,16348.61,0,6633.175,5646.825,0,0.516071722,0.483928278,0
752,SK,1990,17421.095,500091.907,0,3521.273,71463.729,0,0.035345888,0.964654112,0
754,SK,1990,4156.395,183051.183,64934.424,1941.579,15085.522,5122.898,0.022231687,0.722356847,0.255411466
755,SK,1990,2798.355,214442.644,0,192.189,22492.811,0,0.012464443,0.987535557,0
756,SK,1990,7144.097,402410.905,0,563.254,53835.742,0,0.016612317,0.983387683,0
760,SK,1990,6604.883,422853.116,0,6219.803,66444.195,0,0.025540976,0.974459024,0
761,SK,1990,0,21332.998,2604,0,5648.001,885,0,0.885493925,0.114506075
762,SK,1990,35325.309,93270.695,0,6322.567,16337.432,0,0.27534693,0.72465307,0
763,SK,1990,48653.037,16726.964,0,6340.227,3741.773,0,0.728754383,0.271245617,0
767,SK,1990,4097.423,459598.183,48739.393,343.527,28404.085,3556.389,0.008152436,0.895846025,0.096001538
768,SK,1990,0,46121.999,0,0,6354.999,0,0,1,0
770,SK,1990,73643.712,241100.082,9046.206,19769.261,29607.881,1291.863,0.249461147,0.72293084,0.027608013
771,SK,1990,0,54424.619,1788.38,596.584,6600.685,317.734,0.009361411,0.957590103,0.033048486
772,SK,1990,16829.248,30120.751,0,8028.834,1892.164,0,0.437095942,0.562904058,0
773,SK,1990,13404.933,284375.614,33112.457,1504.653,18526.131,3260.217,0.042095594,0.855210119,0.102694287
774,SK,1990,0,70684.003,0,0,3603.997,0,0,1,0
775,SK,1990,3488.488,77135.513,0,113.244,6038.756,0,0.041506084,0.958493916,0
776,SK,1990,47182.699,10109.301,0,17917.072,1915.927,0,0.844081321,0.155918679,0
778,SK,1990,23044.622,9708.378,0,2017.187,849.813,0,0.703588125,0.296411875,0
780,SK,1990,9443.436,56105.392,282537.168,622.77,1526.034,7866.2,0.028109963,0.160936233,0.810953804
782,SK,1990,20416.811,596527.187,0,3814.764,38876.239,0,0.036734823,0.963265177,0
783,SK,1990,0,306990.005,0,0,16975.002,0,0,1,0
784,SK,1990,13779.009,82499.873,2293.121,2691.295,9189.323,187.385,0.148863911,0.828716477,0.022419612
785,SK,1990,0,88294.669,6669.33,0,5813.482,152.519,0,0.932410096,0.067589904
789,SK,1990,18641.108,143235.321,2786.572,7722.548,8168.45,0,0.146015354,0.838551192,0.015433455
792,SK,1990,41955.121,64885.39,654649.486,10130.621,14714.251,9203.13,0.06547235,0.100057623,0.834470028
794,SK,1990,0,520758.001,0,0,26816.002,0,0,1,0
795,SK,1990,25.08,280549.922,0,1097.4,19348.598,0,0.003728909,0.996271091,0
796,SK,1990,17852.013,62666.985,0,4434.41,4896.569,0,0.248040386,0.751959614,0
803,SK,1990,7518.698,112437.719,58285.589,1120.565,6127.071,2567.362,0.045939597,0.630472609,0.323587794
805,SK,1990,5279.92,47225.336,26551.749,479.624,3054.618,1510.759,0.068482837,0.597844884,0.333672279
807,SK,1990,0,71324.168,9409.833,0,2899.95,312.051,0,0.884188838,0.115811162
808,SK,1990,3555.422,117264.428,452845.152,143.888,5417.746,17002.363,0.006204512,0.205763514,0.788031974
809,SK,1990,4433.071,112638.645,28285.282,406.106,6839.675,539.221,0.03159928,0.780179964,0.188220756
810,SK,1990,0,106571,0,0,6945.999,0,0,1,0
811,SK,1990,0,376.092,1002.909,0,39.819,106.182,0,0.272728167,0.727271833
813,SK,1990,3733.005,91747.128,42097.867,555.5,9503.625,3349.872,0.028403141,0.670592535,0.301004324
815,SK,1990,23288.278,8748.72,0,1217.854,806.55,0,0.719469269,0.280530731,0
816,SK,1990,57896.776,373564.467,28608.756,15157.209,32290.301,900.358,0.143688863,0.798270073,0.058041064
817,SK,1990,0,94339.422,3698.579,0,3556.799,172.2,0,0.961964301,0.038035699
819,SK,1990,24080.03,6872.972,0,2599.55,735.45,0,0.778102498,0.221897502,0
820,SK,1990,739.92,188376.911,749.169,0,21860.299,77.7,0.003493418,0.992602647,0.003903935
821,SK,1990,936.744,177762.254,0,728.083,24998.918,0,0.00814391,0.99185609,0
822,SK,1990,6747.033,160219.855,1726.111,831.316,20155.971,479.029,0.039852631,0.948551093,0.011596277
824,SK,1990,26400.739,75492.953,1387.309,4656.404,13769.595,0,0.255179595,0.733421644,0.011398761
825,SK,1990,677.652,509435.351,0,685.819,36948.181,0,0.002489235,0.997510765,0
826,SK,1990,20560.029,690626.425,98863.989,4280.619,53167.586,1453.466,0.028586901,0.855966628,0.115446471
827,SK,1990,33311.164,14093.065,2148.771,16108.043,5892.52,912.437,0.681964052,0.275792579,0.042243369
830,SK,1990,18955.744,299837.991,41455.267,2057.022,22429.556,2169.452,0.05430988,0.832937078,0.112753041
831,SK,1990,6703.008,149643.204,1345.788,433.566,9926.435,0,0.042466463,0.949525373,0.008008164
832,SK,1990,18030.09,325218.462,1224.446,2868.141,46135.478,391.385,0.053058971,0.94283856,0.004102468
833,SK,1990,0,39860.119,27060.882,0,15493.471,8954.529,0,0.605824617,0.394175383
834,SK,1990,0,66356.988,165451.011,0,4518.39,15248.61,0,0.281726635,0.718273365
835,SK,1990,0,6353.129,15529.871,0,1530,3740,0,0.290322579,0.709677421
837,SK,1990,0,14834.028,3323.973,0,8754.754,1254.243,0,0.837461699,0.162538301
838,SK,1990,0,59939.101,2756.246,0,14135.796,1386.272,0,0.947038418,0.052961582
244,AB,1991,0,0,921,0,0,594,0,0,1
583,AB,1991,0,60.052,83.947,0,77.052,108.947,0,0.415469185,0.584530815
584,AB,1991,0,0,1170,0,0,1509,0,0,1
586,AB,1991,8557.719,70724.064,30860.119,4044.353,18200.447,12025.199,0.087264775,0.615769963,0.296965262
587,AB,1991,22905.428,1419.15,0,6080.939,439.2,0,0.939751433,0.060248567,0
588,AB,1991,5065.424,12015.507,100871.361,2480.013,4797.478,34068.908,0.047366598,0.105543774,0.847089629
589,AB,1991,627.299,2038.721,0,355.765,1156.236,0,0.235294174,0.764705826,0
590,AB,1991,0,22931.18,45005.198,0,12510.215,39703.785,0,0.29497531,0.70502469
591,AB,1991,294.9,2536.335,123701.832,263.7,1231.5,82311.503,0.002655703,0.017913089,0.979431208
592,AB,1991,725.594,15818.642,99504.224,1265.647,24805.822,76499.53,0.009108251,0.185822727,0.805069022
593,AB,1991,0,6541.735,87027.264,0,3272.265,39326.735,0,0.072072734,0.927927266
594,AB,1991,0,0,59174,0,0,35241.001,0,0,1
595,AB,1991,0,3509.412,82439.588,0,1278.824,24871.177,0,0.04271435,0.95728565
596,AB,1991,7554.25,41262.538,48598.206,4318.059,20764.906,24012.934,0.081033627,0.423364043,0.49560233
597,AB,1991,1425.9,19256.6,26545,1508.6,16920.8,23118.001,0.033055514,0.407518337,0.559426149
598,AB,1991,0,1616.3,91667.696,0,1006.6,50909.4,0,0.01806405,0.98193595
599,AB,1991,0,5928,67966.999,0,4654,34719,0,0.093424446,0.906575554
600,AB,1991,2128.602,250.059,2278,2540.879,394.588,2549.333,0.460434744,0.063565496,0.47599976
609,AB,1991,0,0,266,0,0,461,0,0,1
610,AB,1991,1054.071,10258.785,25269.774,587.252,16056.424,45977.324,0.016544989,0.265264578,0.718190433
611,AB,1991,149.5,819.3,2823.2,193.75,1196.25,4375,0.035916082,0.210897771,0.753186146
612,AB,1991,0,6219.758,1444.902,0,9952.548,2846.452,0,0.790293916,0.209706084
615,AB,1991,3003.577,11222.772,0,6478.351,20852.949,0,0.228163244,0.771836756,0
616,AB,1991,9269.438,2848.322,0,12706.428,5513.571,0,0.724373412,0.275626588,0
617,AB,1991,1126.284,3331.214,1113.5,2782.286,7214.214,2117.5,0.221010486,0.596292292,0.182697222
618,AB,1991,805.424,9032.248,613.81,1595.121,6258.61,1131.5,0.123505708,0.786699788,0.089794504
619,AB,1991,0,474,0,0,796,0,0,1,0
622,AB,1991,1769.707,6022.25,0,6645.37,22927.628,0,0.225213091,0.774786909,0
623,AB,1991,2303.498,11564.282,2712.956,10839.787,52955.055,13661.16,0.139767556,0.686107774,0.17412467
625,AB,1991,11,22.001,0,86,172,0,0.333332188,0.666667812,0
626,AB,1991,0,886.001,0,0,4312,0,0,1,0
629,AB,1991,199.8,1891.364,378.076,790.9,10510.533,2660.667,0.060293318,0.754770883,0.1849358
630,AB,1991,60.25,1968.643,38.446,251.875,22111.902,176.223,0.012684224,0.978591996,0.00872378
631,AB,1991,0,1097,110,0,5584.4,565.6,0,0.908169091,0.091830909
650,AB,1991,132.107,2161.568,337.076,906.167,10034.886,1154.947,0.070502584,0.828183623,0.101313793
678,AB,1991,4535.413,97136.904,5404.274,7746.823,153491.843,6204.706,0.044740775,0.912970934,0.042288291
679,AB,1991,0,10797.771,0,0,33264,0,0,1,0
680,AB,1991,4116.44,79905.662,0,7339.77,99117,0,0.060144256,0.939855744,0
681,AB,1991,2941.494,74092.047,18891.41,2385.882,58278.069,15151.44,0.031019945,0.770757263,0.198222791
683,AB,1991,44926.77,21378.001,0,36790,7739.999,0,0.737284608,0.262715392,0
684,AB,1991,330.121,57296.736,21750.263,1188.524,175187.373,63793.803,0.004752496,0.727543178,0.267704326
686,AB,1991,0,11134.39,0,0,21330,0,0,1,0
687,AB,1991,3191.611,10437.789,0,4386.393,13649.117,0,0.239318665,0.760681335,0
688,AB,1991,0,69515.701,0,0,52176.099,0,0,1,0
692,AB,1991,48.428,23884.001,8256.97,173.243,85202.773,41255.008,0.001395734,0.686856085,0.311748181
703,AB,1991,0,50871.12,741.109,0,127242.75,2127.6,0,0.984149253,0.015850747
708,AB,1991,1827,61126.194,0,4525.2,128578.749,0,0.032399738,0.967600262,0
727,AB,1991,24716.698,170509.473,131573.586,22610.176,118447.836,66800.396,0.088518005,0.540452438,0.371029557
728,AB,1991,4105,194381.593,3559.059,2037.778,48614.231,695.391,0.024242093,0.958967983,0.016789924
729,AB,1991,40232.969,119394.145,0,18567.457,35114.819,0,0.275657935,0.724342065,0
730,AB,1991,50695.378,448732.161,13001.944,24386.697,169714.817,5000.278,0.10552182,0.869177505,0.025300676
731,AB,1991,23565.971,450793.931,0,14306.129,162440.42,0,0.058165758,0.941834242,0
732,AB,1991,0,12598.2,0,0,23663.7,0,0,1,0
737,AB,1991,20559.4,108292.05,15036.55,15745.2,84392.45,9767.5,0.14304799,0.759218679,0.097733331
738,AB,1991,9891.11,135707.05,0,4839.9,23592.92,0,0.084645906,0.915354094,0
739,AB,1991,114615.691,9067.5,0,83451.628,9366.3,0,0.914855867,0.085144133,0
740,AB,1991,14174.8,148856.8,0,14025.8,83204.099,0,0.108354867,0.891645133,0
743,AB,1991,2396.7,89437.233,0,465.3,34395.012,0,0.022589819,0.977410181,0
744,AB,1991,0,190132.12,15424.48,0,80330.32,2662.08,0,0.93731893,0.06268107
746,AB,1991,0,163643.2,0,0,80338.65,0,0,1,0
750,AB,1991,0,67878.46,15013.94,0,107191.42,28035.78,0,0.802632501,0.197367499
769,AB,1991,0,126385.1,0,0,39489,0,0,1,0
771,AB,1991,17997.422,94382.595,265.6,4658.672,32296.564,72.6,0.151370156,0.846370258,0.002259586
777,AB,1991,16179.75,3834.6,0,6784.25,1427.55,0,0.813571812,0.186428188,0
779,AB,1991,0,39389.4,0,0,8047.8,0,0,1,0
781,AB,1991,14282.8,61625.402,157893.998,3036.88,8361.227,9911.533,0.067890538,0.274337048,0.657772415
786,AB,1991,0,110499.1,24.8,0,20771.35,10.5,0,0.999731162,0.000268838
787,AB,1991,0,51605.6,0,0,6915.2,0,0,1,0
788,AB,1991,0,54158,17712,0,9873,1092,0,0.772994507,0.227005493
790,AB,1991,15523.9,46064.399,0,3563,5472.001,0,0.270263497,0.729736503,0
791,AB,1991,0,208580,0,0,15725,0,0,1,0
793,AB,1991,52744.666,376000.347,24965.541,10240.28,91504.316,4721.577,0.112437634,0.83456638,0.052995986
797,AB,1991,2163.7,18340,70,560.7,5566.309,32,0.101912605,0.894271845,0.00381555
798,AB,1991,39403.7,369723.5,34242.2,14927.8,116546.99,12271.81,0.092539634,0.8282358,0.079224566
799,AB,1991,0,62565,0,0,66833,0,0,1,0
800,AB,1991,0,80784,79523.05,0,54833.27,39132.54,0,0.533353304,0.466646696
801,AB,1991,0,40791.05,3178.95,0,42767.8,3910.2,0,0.921794745,0.078205255
802,AB,1991,0,68616.8,0,735.69,42594.3,0,0.006571783,0.993428217,0
804,AB,1991,17723.41,46499.34,0,5666.08,10133.62,0,0.292286602,0.707713398,0
805,AB,1991,5102.742,7683.333,4354.924,723.716,851.597,482.686,0.303477192,0.444550804,0.251972004
806,AB,1991,2566.8,86196.3,623.35,1202.4,46254.39,279.65,0.027487752,0.965926914,0.006585334
809,AB,1991,5937.555,119502.495,0,1034.1,18487.55,0,0.048093083,0.951906917,0
811,AB,1991,4612.8,4788.355,33614.045,672.6,643.954,4192.347,0.108923193,0.11195074,0.779126068
812,AB,1991,30050.1,20286.66,21606.25,25781.174,19550.445,15020.1,0.422021908,0.301123902,0.27685419
814,AB,1991,1530.45,13867.63,0,625.5,5024.21,0,0.102431182,0.897568818,0
815,AB,1991,21379.801,18138.836,0,10104.3,7133.852,0,0.55471956,0.44528044,0
818,AB,1991,0,31607.95,0,0,17252.65,0,0,1,0
821,AB,1991,2021.262,92084.16,727.854,587.777,16005.955,414.468,0.023328009,0.966458231,0.01021376
823,AB,1991,24618.956,121571.043,0,6490.156,28975.846,0,0.171252873,0.828747127,0
828,AB,1991,19208.636,580928.961,0,2724.89,72525.662,0,0.032475438,0.967524562,0
829,AB,1991,20560.15,10189.05,0,7201.6,3423,0,0.670998313,0.329001687,0
833,AB,1991,95,19406,28.5,28.5,4279.6,8.55,0.005179033,0.993267257,0.00155371
836,AB,1991,0,9324,0,0,1439,0,0,1,0
837,AB,1991,0,24090,0,0,6094,0,0,1,0
838,AB,1991,954.6,3972.4,0,689.9,1661.101,0,0.225954902,0.774045098,0
1016,AB,1991,1438.5,1620.5,0,3063.5,4001.5,0,0.444685895,0.555314105,0
1018,AB,1991,325.05,13279.25,141.3,757.95,25699.05,437.1,0.026648819,0.959118793,0.014232389
9593,AB,1991,0,11790.6,47162.4,0,5819.4,23277.6,0,0.2,0.8
9607,AB,1991,0,0,588,0,0,200,0,0,1
9609,AB,1991,498.933,4351.947,2583.1,1399.95,8156.85,3856.2,0.091086719,0.600029213,0.308884069
9687,AB,1991,6386.372,137876.455,0,7219.444,98922.107,0,0.054335376,0.945664624,0
9787,AB,1991,0,84898.69,0,0,11453.42,0,0,1,0
244,BC,1991,0,153.999,36,0,253.001,59,0,0.810756972,0.189243028
252,BC,1991,0,75,0,0,207,0,0,1,0
581,BC,1991,114.4,3610.08,0,152,5074,0,0.029763767,0.970236233,0
583,BC,1991,0,4174.543,1192.796,0,7010.889,1682.111,0,0.795530748,0.204469252
585,BC,1991,910.334,30571.62,0.625,1951.667,55107.46,1.875,0.032323077,0.967648688,2.82E-05
591,BC,1991,17426.604,87216.328,20177.385,31419.169,128826.43,23552.682,0.158272292,0.700031558,0.141696149
610,BC,1991,0,0,0,0,0.999,0,0,1,0
618,BC,1991,377.131,3952.824,923.305,1250.787,15768.276,4589.937,0.060602421,0.734156396,0.205241182
940,BC,1991,93,21,0,436,99,0,0.815100154,0.184899846,0
943,BC,1991,0,2,0,0,5,0,0,1,0
944,BC,1991,159.799,18.6,0.6,873.066,123.932,4,0.875311547,0.120790138,0.003898315
948,BC,1991,0,0,0,0,0,0,0,0,0
950,BC,1991,37.441,814.032,0,210.416,1620.583,0,0.092398728,0.907601272,0
955,BC,1991,51.158,14.943,192.8,266.2,93.2,390.6,0.314558118,0.107188911,0.57825297
956,BC,1991,517.979,414.924,379.606,4828.121,4500.645,1801.237,0.429664042,0.395062428,0.17527353
957,BC,1991,68.147,59.691,0,362.331,226.672,0,0.600520897,0.399479103,0
958,BC,1991,15.751,4.249,0,36.786,16.214,0,0.719684932,0.280315068,0
959,BC,1991,3134.73,17416.981,382.245,5816.424,31528.007,1033.673,0.150916255,0.825211399,0.023872346
960,BC,1991,14,0,0,47,0,0,1,0,0
962,BC,1991,0,19,0,0,89,0,0,1,0
969,BC,1991,0,72.49,0,0,225,0,0,1,0
971,BC,1991,66.5,4.5,0,393.3,26.699,0,0.936458119,0.063541881,0
972,BC,1991,2200.023,1162.73,2234.059,20955.152,10745.048,19022.799,0.411137299,0.211431427,0.377431274
974,BC,1991,203.487,76.233,66.28,2121.043,664.717,837.24,0.585671454,0.186684303,0.227644243
975,BC,1991,20,0,0,660,0,0,1,0,0
976,BC,1991,326.519,532.044,0,4245.983,7658.019,0,0.358274532,0.641725468,0
977,BC,1991,338.073,579.368,0,6255.035,7682.963,0,0.443817783,0.556182217,0
978,BC,1991,489.673,1223.64,0,4969.329,11729.674,0,0.296486439,0.703513561,0
979,BC,1991,2909.467,7882.535,0,19425.387,50844.611,0,0.27552804,0.72447196,0
980,BC,1991,24.75,6.6,1.65,192.75,51.4,12.85,0.75,0.2,0.05
981,BC,1991,0,37,15,0,418,168,0,0.713166144,0.286833856
982,BC,1991,1637.353,1602.155,1946.701,17840.934,18545.934,25233.133,0.291564018,0.301590062,0.40684592
987,BC,1991,7,7,0,106,121,0,0.468879668,0.531120332,0
988,BC,1991,272.34,159.66,0,1052.03,591.97,0,0.63794316,0.36205684,0
990,BC,1991,132.135,26.856,0,810.794,81.204,0,0.897182559,0.102817441,0
991,BC,1991,128.333,2638.454,457.162,387.691,6670.584,1922.725,0.042279898,0.762726497,0.194993605
992,BC,1991,2.4,6.6,0,38.667,106.333,0,0.266668831,0.733331169,0
995,BC,1991,18.027,78.974,0,128.851,554.149,0,0.188304887,0.811695113,0
1001,BC,1991,985.21,743.814,0,3673.594,2773.407,0,0.569812837,0.430187163,0
1002,BC,1991,159.5,22.5,0,944.4,133.6,0,0.876111111,0.123888889,0
1003,BC,1991,6,0,0,52,0,0,1,0,0
1004,BC,1991,448.15,1051.673,375.9,3068.899,6464.203,2601.9,0.251025482,0.536437336,0.212537181
1005,BC,1991,2066.07,2855.66,0,12268.802,18810.195,0,0.398182848,0.601817152,0
1006,BC,1991,2026.785,3286.441,0,20230.424,35201.577,0,0.366402598,0.633597402,0
1007,BC,1991,3584.683,3498.282,3549.16,3992.067,4365.172,4717.76,0.319598025,0.331691605,0.348710371
1008,BC,1991,1004.486,360.397,343.117,4648.91,2121.164,1448.929,0.569496755,0.249980885,0.180522359
1009,BC,1991,1192,199.64,0,2414.001,647,0,0.809856667,0.190143333,0
1010,BC,1991,1792.931,877.102,0,1228.904,761.096,0,0.648457854,0.351542146,0
1011,BC,1991,774.58,132.398,0,2663.879,510.121,0,0.842557593,0.157442407,0
1012,BC,1991,89.709,42.29,0,1064.743,183.259,0,0.836558814,0.163441186,0
1013,BC,1991,376.443,275.443,282.112,2095.446,1234.778,1208.778,0.451651562,0.275940252,0.272408186
1015,BC,1991,312.616,259.379,0,3138.447,2732.551,0,0.535630413,0.464369587,0
